time, lon, lat, depth, strength, file, number, shot, depol, average, ratio, contrast
       1.0538542,    -87.0026,     29.3854,     -1.70,     1.601e-007,F:\Fish_GM\10-07\FL11281010305.png, 194, 262,     0.045,     0.034,     1.323,     1.407
       1.1032669,    -87.0026,     29.2421,     -3.01,     1.130e-007,F:\Fish_GM\10-07\FL11281010519.png, 196,1599,     0.064,     0.048,     1.343,     1.501
       1.1086925,    -87.0026,     29.2259,     -6.48,     8.950e-008,F:\Fish_GM\10-07\FL11281010625.png, 197, 185,     0.076,     0.058,     1.319,     1.718
       1.1142756,    -87.0027,     29.2098,     -4.92,     8.925e-008,F:\Fish_GM\10-07\FL11281010625.png, 197, 788,     0.063,     0.055,     1.153,     1.275
       1.1128497,    -87.0027,     29.2138,     -5.88,     7.724e-008,F:\Fish_GM\10-07\FL11281010625.png, 197, 634,     0.062,     0.055,     1.128,     1.441
       1.1545039,    -87.0031,     29.0933,     -5.04,     9.339e-008,F:\Fish_GM\10-07\FL11281010839.png, 199,1133,     0.065,     0.046,     1.416,     1.873
       1.1548650,    -87.0031,     29.0925,     -4.33,     7.218e-008,F:\Fish_GM\10-07\FL11281010839.png, 199,1172,     0.053,     0.045,     1.177,     1.297
       1.1555408,    -87.0031,     29.0909,     -2.05,     9.601e-008,F:\Fish_GM\10-07\FL11281010839.png, 199,1245,     0.044,     0.029,     1.535,     1.340
       1.1646606,    -87.0029,     29.0644,     -7.08,     5.267e-008,F:\Fish_GM\10-07\FL11281010945.png, 200, 230,     0.080,     0.051,     1.557,     1.619
       1.1817519,    -87.0033,     29.0146,     -2.77,     6.046e-008,F:\Fish_GM\10-07\FL11281011052.png, 201,  76,     0.032,     0.024,     1.341,     1.348
       1.1836128,    -87.0034,     29.0098,     -3.49,     5.022e-008,F:\Fish_GM\10-07\FL11281011052.png, 201, 277,     0.033,     0.027,     1.211,     1.279
       1.2029725,    -87.0033,     28.9529,     -6.24,     3.914e-008,F:\Fish_GM\10-07\FL11281011159.png, 202, 368,     0.036,     0.030,     1.195,     1.361
       1.2096572,    -87.0031,     28.9345,     -5.64,     3.931e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1090,     0.039,     0.030,     1.296,     1.497
       1.2099628,    -87.0031,     28.9338,     -5.04,     4.001e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1123,     0.036,     0.030,     1.180,     1.436
       1.2099533,    -87.0031,     28.9338,     -2.41,     4.831e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1122,     0.031,     0.021,     1.492,     1.320
       1.2101386,    -87.0030,     28.9330,     -1.93,     6.257e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1142,     0.022,     0.016,     1.334,     1.595
       1.2103517,    -87.0030,     28.9322,     -7.91,     3.029e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1165,     0.044,     0.034,     1.280,     1.521
       1.2104628,    -87.0030,     28.9322,     -4.68,     3.164e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1177,     0.036,     0.030,     1.200,     1.206
       1.2106200,    -87.0030,     28.9314,     -8.39,     2.137e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1194,     0.041,     0.032,     1.282,     1.394
       1.2100831,    -87.0030,     28.9330,     -5.04,     3.228e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1136,     0.034,     0.029,     1.173,     1.207
       1.2100183,    -87.0030,     28.9330,     -6.00,     4.080e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1129,     0.044,     0.032,     1.353,     1.601
       1.2108700,    -87.0030,     28.9314,    -10.66,     1.807e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1221,     0.040,     0.032,     1.222,     1.415
       1.2091664,    -87.0031,     28.9353,     -4.57,     3.883e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1037,     0.038,     0.031,     1.228,     1.374
       1.2093608,    -87.0031,     28.9353,     -8.15,     2.193e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1058,     0.037,     0.033,     1.120,     1.373
       1.2152217,    -87.0030,     28.9179,     -9.35,     2.394e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1691,     0.043,     0.031,     1.365,     1.601
       1.2151753,    -87.0030,     28.9179,     -6.60,     2.925e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1686,     0.039,     0.032,     1.211,     1.258
       1.2146844,    -87.0030,     28.9195,    -11.86,     1.508e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1633,     0.039,     0.032,     1.203,     1.496
       1.2149717,    -87.0030,     28.9187,    -10.54,     1.616e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1664,     0.040,     0.032,     1.233,     1.322
       1.2158047,    -87.0030,     28.9163,    -14.73,     8.760e-009,F:\Fish_GM\10-07\FL11281011159.png, 202,1754,     0.047,     0.040,     1.184,     1.385
       1.2159067,    -87.0030,     28.9163,    -11.38,     1.576e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1765,     0.039,     0.032,     1.194,     1.380
       1.2172400,    -87.0029,     28.9131,     -7.43,     2.724e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1909,     0.037,     0.032,     1.154,     1.428
       1.2177583,    -87.0029,     28.9107,     -8.03,     2.595e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1965,     0.040,     0.033,     1.217,     1.448
       1.2178789,    -87.0029,     28.9107,     -7.20,     2.032e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1978,     0.034,     0.031,     1.100,     1.214
       1.2175178,    -87.0029,     28.9115,    -12.82,     1.230e-008,F:\Fish_GM\10-07\FL11281011159.png, 202,1939,     0.044,     0.034,     1.279,     1.594
       1.2190453,    -87.0029,     28.9075,     -5.76,     3.285e-008,F:\Fish_GM\10-07\FL11281011305.png, 203, 104,     0.043,     0.032,     1.329,     1.392
       1.2449322,    -87.0030,     28.8317,     -6.48,     3.951e-008,F:\Fish_GM\10-07\FL11281011412.png, 204, 900,     0.044,     0.036,     1.219,     1.395
       1.2745597,    -87.0032,     28.7452,     -5.04,     6.250e-008,F:\Fish_GM\10-07\FL11281011625.png, 206, 100,     0.056,     0.045,     1.232,     1.462
       1.2746431,    -87.0032,     28.7452,     -3.49,     8.294e-008,F:\Fish_GM\10-07\FL11281011625.png, 206, 109,     0.055,     0.042,     1.312,     1.480
       1.2782725,    -87.0031,     28.7345,     -9.47,     2.474e-008,F:\Fish_GM\10-07\FL11281011625.png, 206, 501,     0.055,     0.046,     1.182,     1.284
       1.2977708,    -87.0031,     28.6763,     -3.85,     4.930e-008,F:\Fish_GM\10-07\FL11281011732.png, 207, 607,     0.038,     0.032,     1.195,     1.419
       1.3003542,    -87.0031,     28.6689,     -5.52,     5.203e-008,F:\Fish_GM\10-07\FL11281011732.png, 207, 886,     0.045,     0.037,     1.208,     1.558
       1.3123625,    -87.0032,     28.6327,     -6.48,     3.560e-008,F:\Fish_GM\10-07\FL11281011839.png, 208, 183,     0.046,     0.038,     1.222,     1.406
       1.3249911,    -87.0029,     28.5956,     -8.51,     2.700e-008,F:\Fish_GM\10-07\FL11281011839.png, 208,1547,     0.051,     0.041,     1.265,     1.443
       1.3249542,    -87.0029,     28.5956,    -12.93,     1.164e-008,F:\Fish_GM\10-07\FL11281011839.png, 208,1543,     0.060,     0.046,     1.298,     1.397
       1.3242689,    -87.0029,     28.5972,    -10.42,     2.097e-008,F:\Fish_GM\10-07\FL11281011839.png, 208,1469,     0.048,     0.039,     1.210,     1.519
       1.3243058,    -87.0029,     28.5972,     -8.87,     3.184e-008,F:\Fish_GM\10-07\FL11281011839.png, 208,1473,     0.056,     0.045,     1.267,     1.549
       1.3236672,    -87.0029,     28.5997,    -10.90,     2.320e-008,F:\Fish_GM\10-07\FL11281011839.png, 208,1404,     0.057,     0.040,     1.410,     1.816
       1.3311667,    -87.0029,     28.5775,     -7.08,     3.772e-008,F:\Fish_GM\10-07\FL11281011945.png, 209, 214,     0.048,     0.039,     1.251,     1.468
       1.3315739,    -87.0029,     28.5767,    -10.07,     2.273e-008,F:\Fish_GM\10-07\FL11281011945.png, 209, 258,     0.048,     0.040,     1.221,     1.560
       1.3314814,    -87.0029,     28.5767,    -11.26,     1.826e-008,F:\Fish_GM\10-07\FL11281011945.png, 209, 248,     0.056,     0.046,     1.222,     1.478
       1.3310556,    -87.0029,     28.5775,     -7.20,     3.240e-008,F:\Fish_GM\10-07\FL11281011945.png, 209, 202,     0.043,     0.038,     1.135,     1.305
       1.3307683,    -87.0029,     28.5783,    -10.18,     1.917e-008,F:\Fish_GM\10-07\FL11281011945.png, 209, 171,     0.046,     0.038,     1.232,     1.380
       1.3305000,    -87.0029,     28.5791,     -8.63,     2.233e-008,F:\Fish_GM\10-07\FL11281011945.png, 209, 142,     0.046,     0.038,     1.220,     1.249
       1.3302592,    -87.0029,     28.5808,     -5.52,     3.790e-008,F:\Fish_GM\10-07\FL11281011945.png, 209, 116,     0.042,     0.034,     1.212,     1.231
       1.3375086,    -87.0031,     28.5585,     -6.84,     4.030e-008,F:\Fish_GM\10-07\FL11281011945.png, 209, 899,     0.050,     0.040,     1.263,     1.511
       1.3423508,    -87.0033,     28.5445,    -11.86,     1.475e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1422,     0.048,     0.042,     1.147,     1.340
       1.3423508,    -87.0033,     28.5445,     -8.87,     2.395e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1422,     0.048,     0.039,     1.214,     1.302
       1.3422119,    -87.0033,     28.5454,     -2.17,     5.824e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1407,     0.034,     0.021,     1.668,     1.275
       1.3422492,    -87.0033,     28.5454,     -2.77,     5.513e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1411,     0.038,     0.028,     1.362,     1.378
       1.3422028,    -87.0033,     28.5454,     -5.76,     3.320e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1406,     0.037,     0.034,     1.066,     1.285
       1.3421381,    -87.0033,     28.5454,     -6.48,     3.100e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1399,     0.042,     0.037,     1.130,     1.247
       1.3422953,    -87.0033,     28.5445,     -1.82,     8.158e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1416,     0.029,     0.016,     1.804,     2.229
       1.3437858,    -87.0034,     28.5405,     -7.43,     3.938e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1577,     0.058,     0.041,     1.413,     1.776
       1.3438969,    -87.0034,     28.5396,     -5.16,     6.185e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1589,     0.056,     0.037,     1.509,     1.874
       1.3439342,    -87.0034,     28.5396,     -6.24,     4.638e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1593,     0.048,     0.041,     1.178,     1.537
       1.3436469,    -87.0034,     28.5405,     -4.80,     7.558e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1562,     0.057,     0.040,     1.441,     1.960
       1.3436747,    -87.0034,     28.5405,     -3.13,     1.253e-007,F:\Fish_GM\10-07\FL11281011945.png, 209,1565,     0.065,     0.037,     1.761,     2.200
       1.3431472,    -87.0034,     28.5421,     -1.58,     9.554e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1508,     0.030,     0.014,     2.060,     1.682
       1.3434897,    -87.0034,     28.5413,     -2.29,     5.786e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1545,     0.027,     0.023,     1.184,     1.459
       1.3449989,    -87.0034,     28.5372,     -6.60,     3.456e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1708,     0.052,     0.040,     1.316,     1.436
       1.3451283,    -87.0034,     28.5364,     -5.88,     4.228e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1722,     0.052,     0.038,     1.340,     1.353
       1.3452117,    -87.0034,     28.5364,     -9.23,     2.426e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1731,     0.050,     0.040,     1.273,     1.348
       1.3457211,    -87.0034,     28.5339,     -5.04,     4.677e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1786,     0.043,     0.036,     1.194,     1.389
       1.3459894,    -87.0034,     28.5331,     -3.37,     6.103e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1815,     0.044,     0.032,     1.382,     1.421
       1.3460450,    -87.0034,     28.5331,     -4.57,     4.268e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1821,     0.038,     0.033,     1.158,     1.264
       1.3461192,    -87.0034,     28.5331,     -6.12,     3.286e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1829,     0.045,     0.037,     1.202,     1.383
       1.3461653,    -87.0034,     28.5331,     -4.33,     4.935e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1834,     0.039,     0.033,     1.179,     1.347
       1.3461192,    -87.0034,     28.5331,     -1.70,     7.067e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1829,     0.031,     0.020,     1.569,     1.359
       1.3464339,    -87.0034,     28.5323,     -5.64,     4.039e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1863,     0.045,     0.037,     1.222,     1.306
       1.3462486,    -87.0034,     28.5331,     -9.11,     2.303e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1843,     0.048,     0.040,     1.203,     1.291
       1.3442489,    -87.0034,     28.5388,     -6.48,     3.455e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1627,     0.045,     0.039,     1.161,     1.361
       1.3412769,    -87.0033,     28.5478,     -8.27,     2.778e-008,F:\Fish_GM\10-07\FL11281011945.png, 209,1306,     0.048,     0.040,     1.217,     1.347
       1.3487578,    -87.0034,     28.5249,     -3.13,     5.502e-008,F:\Fish_GM\10-07\FL11281012052.png, 210, 114,     0.039,     0.030,     1.287,     1.480
       1.3501094,    -87.0038,     28.5216,     -4.68,     4.113e-008,F:\Fish_GM\10-07\FL11281012052.png, 210, 260,     0.041,     0.035,     1.157,     1.371
       1.3509892,    -87.0045,     28.5191,    -10.07,     2.057e-008,F:\Fish_GM\10-07\FL11281012052.png, 210, 355,     0.052,     0.040,     1.299,     1.332
       1.3532111,    -87.0082,     28.5129,    -12.46,     1.184e-008,F:\Fish_GM\10-07\FL11281012052.png, 210, 595,     0.056,     0.046,     1.234,     1.396
       1.3532575,    -87.0082,     28.5129,    -12.82,     1.231e-008,F:\Fish_GM\10-07\FL11281012052.png, 210, 600,     0.059,     0.046,     1.286,     1.467
       1.3559981,    -87.0160,     28.5070,    -12.46,     1.352e-008,F:\Fish_GM\10-07\FL11281012052.png, 210, 896,     0.051,     0.043,     1.188,     1.323
       1.3576367,    -87.0212,     28.5042,     -7.20,     3.240e-008,F:\Fish_GM\10-07\FL11281012052.png, 210,1073,     0.043,     0.038,     1.140,     1.307
       1.3576739,    -87.0212,     28.5042,     -6.24,     3.946e-008,F:\Fish_GM\10-07\FL11281012052.png, 210,1077,     0.047,     0.037,     1.245,     1.422
       1.3576922,    -87.0212,     28.5042,     -3.61,     4.502e-008,F:\Fish_GM\10-07\FL11281012052.png, 210,1079,     0.035,     0.030,     1.174,     1.215
       1.3579794,    -87.0230,     28.5032,     -3.49,     6.797e-008,F:\Fish_GM\10-07\FL11281012052.png, 210,1110,     0.045,     0.032,     1.419,     1.657
       1.3583128,    -87.0238,     28.5027,     -6.36,     3.988e-008,F:\Fish_GM\10-07\FL11281012052.png, 210,1146,     0.047,     0.039,     1.205,     1.518
       1.3572756,    -87.0203,     28.5046,     -5.88,     3.731e-008,F:\Fish_GM\10-07\FL11281012052.png, 210,1034,     0.044,     0.037,     1.189,     1.345
       1.3638956,    -87.0426,     28.4983,     -6.96,     3.318e-008,F:\Fish_GM\10-07\FL11281012052.png, 210,1749,     0.045,     0.037,     1.214,     1.325
       1.3637475,    -87.0426,     28.4983,    -11.50,     1.404e-008,F:\Fish_GM\10-07\FL11281012052.png, 210,1733,     0.042,     0.037,     1.135,     1.280
       1.3858014,    -87.1249,     28.5012,     -9.95,     2.813e-008,F:\Fish_GM\10-07\FL11281012305.png, 212, 115,     0.057,     0.045,     1.272,     1.444
       1.5323181,    -87.4970,     28.6486,     -9.83,     1.815e-008,F:\Fish_GM\10-07\FL11281013052.png, 219,1940,     0.037,     0.029,     1.279,     1.387
       1.5531219,    -87.4973,     28.7080,     -3.61,     5.175e-008,F:\Fish_GM\10-07\FL11281013305.png, 221, 187,     0.035,     0.029,     1.213,     1.390
       1.6193764,    -87.4981,     28.8954,     -8.39,     6.303e-008,F:\Fish_GM\10-07\FL11281013625.png, 224,1343,     0.105,     0.054,     1.935,     2.037
       1.6172653,    -87.4979,     28.8891,    -19.99,     5.840e-009,F:\Fish_GM\10-07\FL11281013625.png, 224,1115,     0.119,     0.097,     1.232,     1.831
       1.6356344,    -87.4977,     28.9420,     -2.41,     9.956e-008,F:\Fish_GM\10-07\FL11281013732.png, 225,1099,     0.040,     0.031,     1.312,     1.606
       1.6357361,    -87.4977,     28.9420,     -3.13,     7.773e-008,F:\Fish_GM\10-07\FL11281013732.png, 225,1110,     0.044,     0.035,     1.266,     1.440
       1.6361067,    -87.4977,     28.9428,     -3.25,     8.925e-008,F:\Fish_GM\10-07\FL11281013732.png, 225,1150,     0.047,     0.036,     1.308,     1.528
       1.6372917,    -87.4977,     28.9467,     -2.89,     1.015e-007,F:\Fish_GM\10-07\FL11281013732.png, 225,1278,     0.045,     0.033,     1.338,     1.719
       1.6385600,    -87.4977,     28.9499,     -3.85,     6.946e-008,F:\Fish_GM\10-07\FL11281013732.png, 225,1415,     0.044,     0.038,     1.155,     1.366
       1.6388008,    -87.4977,     28.9507,     -8.27,     3.501e-008,F:\Fish_GM\10-07\FL11281013732.png, 225,1441,     0.054,     0.047,     1.143,     1.247
       1.6409211,    -87.4976,     28.9570,    -12.22,     1.747e-008,F:\Fish_GM\10-07\FL11281013732.png, 225,1670,     0.078,     0.058,     1.328,     1.477
       1.6892969,    -87.4968,     29.0942,     -6.00,     4.318e-008,F:\Fish_GM\10-07\FL11281014052.png, 228, 895,     0.045,     0.039,     1.153,     1.276
       1.6894731,    -87.4968,     29.0949,     -5.52,     4.701e-008,F:\Fish_GM\10-07\FL11281014052.png, 228, 914,     0.043,     0.039,     1.125,     1.255
       1.7109806,    -87.4969,     29.1559,     -8.15,     1.356e-007,F:\Fish_GM\10-07\FL11281014159.png, 229,1237,     0.158,     0.064,     2.456,     2.955
       1.7444503,    -87.4981,     29.2500,     -3.73,     7.042e-008,F:\Fish_GM\10-07\FL11281014412.png, 231, 852,     0.043,     0.038,     1.115,     1.366
       1.7543292,    -87.4978,     29.2770,     -3.85,     7.514e-008,F:\Fish_GM\10-07\FL11281014412.png, 231,1919,     0.049,     0.043,     1.135,     1.244
       1.7971317,    -87.4978,     29.3952,     -2.17,     1.007e-007,F:\Fish_GM\10-07\FL11281014732.png, 234, 542,     0.033,     0.023,     1.431,     1.453
       1.8328142,    -87.4975,     29.4942,     -4.09,     6.196e-008,F:\Fish_GM\10-07\FL11281014945.png, 236, 396,     0.042,     0.035,     1.216,     1.350
       1.8334714,    -87.4976,     29.4957,     -3.97,     5.966e-008,F:\Fish_GM\10-07\FL11281014945.png, 236, 467,     0.041,     0.036,     1.129,     1.239
       1.8442947,    -87.4980,     29.5257,     -3.13,     1.084e-007,F:\Fish_GM\10-07\FL11281014945.png, 236,1636,     0.051,     0.042,     1.224,     1.338
       1.8467575,    -87.4979,     29.5326,     -6.12,     6.159e-008,F:\Fish_GM\10-07\FL11281014945.png, 236,1902,     0.058,     0.053,     1.089,     1.225
       1.8471742,    -87.4978,     29.5341,     -3.97,     8.092e-008,F:\Fish_GM\10-07\FL11281014945.png, 236,1947,     0.047,     0.043,     1.080,     1.348
       1.8584417,    -87.4975,     29.5649,     -2.89,     1.002e-007,F:\Fish_GM\10-07\FL11281015052.png, 237,1164,     0.045,     0.037,     1.227,     1.381
       1.8559789,    -87.4975,     29.5580,     -2.53,     9.277e-008,F:\Fish_GM\10-07\FL11281015052.png, 237, 898,     0.046,     0.039,     1.189,     1.309
       1.8602564,    -87.4975,     29.5703,     -3.73,     7.863e-008,F:\Fish_GM\10-07\FL11281015052.png, 237,1360,     0.045,     0.041,     1.113,     1.316
       1.8716536,    -87.4979,     29.6019,    -11.02,     2.478e-008,F:\Fish_GM\10-07\FL11281015159.png, 238, 591,     0.076,     0.056,     1.354,     1.766
       1.9294919,    -87.4980,     29.7607,     -2.53,     6.174e-007,F:\Fish_GM\10-07\FL11281015519.png, 241, 838,     0.180,     0.062,     2.917,     3.791
       2.0064400,    -87.4976,     29.9719,     -5.28,     1.037e-007,F:\Fish_GM\10-07\FL11281015945.png, 245,1149,     0.098,     0.066,     1.493,     1.639
       2.0150689,    -87.5065,     29.9921,     -4.92,     9.076e-008,F:\Fish_GM\10-07\FL11281020052.png, 246,  81,     0.087,     0.074,     1.173,     1.220
       2.0147725,    -87.5058,     29.9917,     -1.22,     2.409e-007,F:\Fish_GM\10-07\FL11281020052.png, 246,  49,     0.055,     0.045,     1.205,     1.526
       2.0268272,    -87.5451,     29.9995,     -2.17,     1.198e-007,F:\Fish_GM\10-07\FL11281020052.png, 246,1351,     0.048,     0.039,     1.253,     1.414
       2.0276142,    -87.5480,     29.9996,     -1.46,     1.505e-007,F:\Fish_GM\10-07\FL11281020052.png, 246,1436,     0.041,     0.031,     1.315,     1.389
       2.0262903,    -87.5432,     29.9995,     -4.57,     7.275e-008,F:\Fish_GM\10-07\FL11281020052.png, 246,1293,     0.058,     0.050,     1.157,     1.294
       2.0290031,    -87.5528,     29.9998,     -2.53,     1.233e-007,F:\Fish_GM\10-07\FL11281020052.png, 246,1586,     0.053,     0.036,     1.455,     1.659
       2.0401872,    -87.5923,     30.0013,     -2.29,     1.329e-007,F:\Fish_GM\10-07\FL11281020159.png, 247, 794,     0.037,     0.032,     1.160,     1.670
       2.0441592,    -87.6059,     30.0017,     -4.09,     1.213e-007,F:\Fish_GM\10-07\FL11281020159.png, 247,1223,     0.081,     0.045,     1.803,     2.298
       2.0413631,    -87.5952,     30.0014,     -1.58,     1.338e-007,F:\Fish_GM\10-07\FL11281020159.png, 247, 921,     0.037,     0.028,     1.315,     1.396
       2.0478997,    -87.6185,     30.0019,     -1.70,     1.249e-007,F:\Fish_GM\10-07\FL11281020159.png, 247,1627,     0.035,     0.023,     1.506,     1.558
       2.0517419,    -87.6311,     30.0019,     -2.77,     9.420e-008,F:\Fish_GM\10-07\FL11281020305.png, 248,  42,     0.039,     0.033,     1.192,     1.381
       2.1689092,    -88.0072,     29.9509,     -4.21,     1.071e-007,F:\Fish_GM\10-07\FL11281020945.png, 254, 697,     0.075,     0.066,     1.141,     1.340
       2.2210072,    -88.0028,     29.7975,     -2.89,     1.690e-007,F:\Fish_GM\10-07\FL11281021305.png, 257, 324,     0.076,     0.067,     1.135,     1.316
       2.2807247,    -88.0035,     29.6218,     -5.40,     7.021e-008,F:\Fish_GM\10-07\FL11281021625.png, 260, 774,     0.066,     0.054,     1.235,     1.342
       2.3210736,    -88.0030,     29.5048,     -4.68,     8.503e-008,F:\Fish_GM\10-07\FL11281021839.png, 262,1132,     0.064,     0.054,     1.181,     1.400
       2.3384706,    -88.0031,     29.4551,     -2.17,     1.399e-007,F:\Fish_GM\10-07\FL11281021945.png, 263,1011,     0.069,     0.038,     1.820,     1.636
       2.3662833,    -88.0026,     29.3748,     -4.92,     1.594e-007,F:\Fish_GM\10-07\FL11281022159.png, 265,  15,     0.105,     0.094,     1.123,     1.486
       2.4724603,    -88.0034,     29.0687,     -6.00,     3.496e-008,F:\Fish_GM\10-07\FL11281022732.png, 270,1483,     0.042,     0.034,     1.235,     1.289
       2.4760342,    -88.0034,     29.0584,     -1.46,     1.637e-007,F:\Fish_GM\10-07\FL11281022732.png, 270,1869,     0.040,     0.022,     1.862,     2.537
       2.4844872,    -88.0031,     29.0339,    -11.98,     1.756e-008,F:\Fish_GM\10-07\FL11281022839.png, 271, 782,     0.054,     0.046,     1.196,     1.472
       2.4845983,    -88.0031,     29.0339,     -8.27,     2.930e-008,F:\Fish_GM\10-07\FL11281022839.png, 271, 794,     0.043,     0.036,     1.192,     1.303
       2.4842003,    -88.0031,     29.0347,    -12.10,     1.897e-008,F:\Fish_GM\10-07\FL11281022839.png, 271, 751,     0.063,     0.053,     1.177,     1.425
       2.4841817,    -88.0031,     29.0347,     -5.88,     4.791e-008,F:\Fish_GM\10-07\FL11281022839.png, 271, 749,     0.048,     0.044,     1.095,     1.243
       2.4985047,    -88.0024,     28.9933,    -12.34,     1.529e-008,F:\Fish_GM\10-07\FL11281022945.png, 272, 296,     0.050,     0.044,     1.130,     1.465
       2.4984306,    -88.0024,     28.9941,     -5.88,     4.404e-008,F:\Fish_GM\10-07\FL11281022945.png, 272, 288,     0.048,     0.037,     1.282,     1.308
       2.5034117,    -88.0028,     28.9797,     -5.64,     4.284e-008,F:\Fish_GM\10-07\FL11281022945.png, 272, 826,     0.045,     0.035,     1.300,     1.443
       2.5037544,    -88.0029,     28.9789,     -3.97,     4.391e-008,F:\Fish_GM\10-07\FL11281022945.png, 272, 863,     0.045,     0.033,     1.385,     1.303
       2.5648608,    -88.0029,     28.8043,     -4.57,     4.152e-008,F:\Fish_GM\10-07\FL11281023305.png, 275,1463,     0.036,     0.030,     1.210,     1.402
       2.5646386,    -88.0029,     28.8051,     -2.65,     4.819e-008,F:\Fish_GM\10-07\FL11281023305.png, 275,1439,     0.029,     0.020,     1.422,     1.259
       2.5695458,    -88.0024,     28.7908,     -8.27,     2.155e-008,F:\Fish_GM\10-07\FL11281023305.png, 275,1969,     0.033,     0.028,     1.162,     1.329
       2.5716011,    -88.0022,     28.7845,     -5.04,     3.934e-008,F:\Fish_GM\10-07\FL11281023412.png, 276, 191,     0.037,     0.030,     1.238,     1.449
       2.5757767,    -88.0020,     28.7734,     -4.45,     4.589e-008,F:\Fish_GM\10-07\FL11281023412.png, 276, 642,     0.042,     0.030,     1.409,     1.618
       2.5907942,    -88.0013,     28.7295,     -4.68,     3.483e-008,F:\Fish_GM\10-07\FL11281023519.png, 277, 264,     0.033,     0.027,     1.214,     1.248
       2.5972844,    -88.0011,     28.7110,     -6.24,     3.265e-008,F:\Fish_GM\10-07\FL11281023519.png, 277, 965,     0.038,     0.028,     1.330,     1.520
       2.6104592,    -88.0011,     28.6734,     -4.80,     4.029e-008,F:\Fish_GM\10-07\FL11281023625.png, 278, 388,     0.036,     0.030,     1.207,     1.452
       2.6461511,    -88.0013,     28.5701,     -3.01,     4.905e-008,F:\Fish_GM\10-07\FL11281023839.png, 280, 243,     0.027,     0.022,     1.220,     1.376
       2.6545856,    -88.0012,     28.5459,     -3.49,     4.587e-008,F:\Fish_GM\10-07\FL11281023839.png, 280,1154,     0.035,     0.027,     1.312,     1.379
       2.6638811,    -88.0012,     28.5186,     -7.67,     2.693e-008,F:\Fish_GM\10-07\FL11281023945.png, 281, 158,     0.041,     0.031,     1.321,     1.386
       2.6724453,    -88.0012,     28.4936,     -4.80,     4.350e-008,F:\Fish_GM\10-07\FL11281023945.png, 281,1083,     0.044,     0.032,     1.388,     1.584
       2.6916383,    -88.0016,     28.4378,     -8.87,     2.915e-008,F:\Fish_GM\10-07\FL11281024052.png, 282,1156,     0.044,     0.033,     1.344,     1.603
       2.7042669,    -88.0020,     28.4013,     -2.77,     5.175e-008,F:\Fish_GM\10-07\FL11281024159.png, 283, 520,     0.030,     0.023,     1.317,     1.424
       2.7209417,    -88.0025,     28.3528,     -5.16,     3.778e-008,F:\Fish_GM\10-07\FL11281024305.png, 284, 321,     0.042,     0.029,     1.444,     1.495
       2.7299411,    -88.0025,     28.3269,     -7.43,     2.273e-008,F:\Fish_GM\10-07\FL11281024305.png, 284,1293,     0.033,     0.027,     1.225,     1.498
